source	target	similarity
otu_190	otu_512	0.75
otu_4	otu_543	0.75
otu_174	otu_272	0.75
otu_175	otu_432	0.75
otu_160	otu_763	0.75
otu_168	otu_532	0.75
otu_169	otu_232	0.75
otu_175	otu_723	0.75
otu_536	otu_717	0.75
otu_169	otu_305	0.75
otu_718	otu_860	0.75
otu_330	otu_538	0.75
otu_5	otu_655	0.75
otu_718	otu_864	0.75
otu_5	otu_493	0.75
otu_330	otu_609	0.75
otu_330	otu_698	0.75
otu_337	otu_350	0.75
otu_232	otu_868	0.75
otu_329	otu_773	0.75
otu_718	otu_827	0.75
otu_479	otu_660	0.75
otu_452	otu_734	0.75
otu_482	otu_506	0.75
otu_230	otu_345	0.75
otu_127	otu_506	0.75
otu_127	otu_718	0.75
otu_329	otu_745	0.75
otu_230	otu_880	0.75
otu_297	otu_860	0.75
otu_297	otu_611	0.75
otu_297	otu_628	0.75
otu_124	otu_735	0.75
otu_125	otu_432	0.75
otu_297	otu_864	0.75
otu_545	otu_894	0.75
otu_545	otu_759	0.75
otu_190	otu_773	0.75
otu_90	otu_267	0.75
otu_29	otu_609	0.75
otu_90	otu_265	0.75
otu_489	otu_847	0.75
otu_552	otu_875	0.75
otu_536	otu_874	0.75
otu_175	otu_497	0.75
otu_489	otu_860	0.75
otu_543	otu_655	0.75
otu_793	otu_808	0.736842105263158
otu_507	otu_735	0.736842105263158
otu_115	otu_676	0.736842105263158
otu_507	otu_734	0.736842105263158
otu_507	otu_875	0.736842105263158
otu_762	otu_801	0.736842105263158
otu_22	otu_573	0.736842105263158
otu_22	otu_536	0.736842105263158
otu_801	otu_884	0.736842105263158
otu_793	otu_875	0.736842105263158
otu_864	otu_874	0.736842105263158
otu_776	otu_801	0.736842105263158
otu_22	otu_421	0.736842105263158
otu_108	otu_774	0.736842105263158
otu_512	otu_617	0.736842105263158
otu_3	otu_507	0.736842105263158
otu_317	otu_421	0.736842105263158
otu_68	otu_730	0.736842105263158
otu_504	otu_713	0.736842105263158
otu_507	otu_520	0.736842105263158
otu_507	otu_543	0.736842105263158
otu_507	otu_629	0.736842105263158
otu_22	otu_851	0.736842105263158
otu_246	otu_317	0.736842105263158
otu_246	otu_356	0.736842105263158
otu_246	otu_382	0.736842105263158
otu_68	otu_808	0.736842105263158
otu_68	otu_855	0.736842105263158
otu_68	otu_875	0.736842105263158
otu_246	otu_653	0.736842105263158
otu_246	otu_676	0.736842105263158
otu_246	otu_711	0.736842105263158
otu_754	otu_774	0.736842105263158
otu_317	otu_667	0.736842105263158
otu_317	otu_717	0.736842105263158
otu_239	otu_793	0.736842105263158
otu_246	otu_754	0.736842105263158
otu_239	otu_507	0.736842105263158
otu_145	otu_888	0.736842105263158
otu_148	otu_256	0.736842105263158
otu_148	otu_317	0.736842105263158
otu_653	otu_667	0.736842105263158
otu_653	otu_717	0.736842105263158
otu_415	otu_713	0.736842105263158
otu_358	otu_734	0.736842105263158
otu_358	otu_642	0.736842105263158
otu_148	otu_356	0.736842105263158
otu_653	otu_774	0.736842105263158
otu_653	otu_851	0.736842105263158
otu_653	otu_874	0.736842105263158
otu_207	otu_297	0.736842105263158
otu_358	otu_735	0.736842105263158
otu_99	otu_520	0.736842105263158
otu_667	otu_676	0.736842105263158
otu_667	otu_711	0.736842105263158
otu_31	otu_776	0.736842105263158
otu_629	otu_793	0.736842105263158
otu_145	otu_730	0.736842105263158
otu_145	otu_761	0.736842105263158
otu_145	otu_808	0.736842105263158
otu_145	otu_855	0.736842105263158
otu_207	otu_344	0.736842105263158
otu_621	otu_862	0.736842105263158
otu_617	otu_773	0.736842105263158
otu_621	otu_713	0.736842105263158
otu_154	otu_676	0.736842105263158
otu_296	otu_653	0.736842105263158
otu_296	otu_754	0.736842105263158
otu_5	otu_673	0.736842105263158
otu_99	otu_875	0.736842105263158
otu_667	otu_754	0.736842105263158
otu_621	otu_848	0.736842105263158
otu_621	otu_718	0.736842105263158
otu_356	otu_774	0.736842105263158
otu_356	otu_851	0.736842105263158
otu_356	otu_874	0.736842105263158
otu_256	otu_288	0.736842105263158
otu_296	otu_864	0.736842105263158
otu_297	otu_352	0.736842105263158
otu_415	otu_718	0.736842105263158
otu_406	otu_883	0.736842105263158
otu_406	otu_884	0.736842105263158
otu_406	otu_848	0.736842105263158
otu_406	otu_862	0.736842105263158
otu_31	otu_884	0.736842105263158
otu_621	otu_883	0.736842105263158
otu_356	otu_667	0.736842105263158
otu_356	otu_717	0.736842105263158
otu_148	otu_864	0.736842105263158
otu_99	otu_543	0.736842105263158
otu_99	otu_629	0.736842105263158
otu_207	otu_848	0.736842105263158
otu_207	otu_862	0.736842105263158
otu_207	otu_883	0.736842105263158
otu_207	otu_617	0.736842105263158
otu_207	otu_713	0.736842105263158
otu_207	otu_718	0.736842105263158
otu_207	otu_728	0.736842105263158
otu_73	otu_667	0.736842105263158
otu_288	otu_754	0.736842105263158
otu_73	otu_719	0.736842105263158
otu_145	otu_642	0.736842105263158
otu_207	otu_884	0.736842105263158
otu_296	otu_711	0.736842105263158
otu_415	otu_848	0.736842105263158
otu_296	otu_356	0.736842105263158
otu_296	otu_382	0.736842105263158
otu_288	otu_864	0.736842105263158
otu_296	otu_317	0.736842105263158
otu_73	otu_643	0.736842105263158
otu_504	otu_883	0.736842105263158
otu_504	otu_884	0.736842105263158
otu_68	otu_761	0.736842105263158
otu_317	otu_536	0.736842105263158
otu_317	otu_573	0.736842105263158
otu_317	otu_851	0.736842105263158
otu_506	otu_801	0.736842105263158
otu_506	otu_727	0.736842105263158
otu_504	otu_718	0.736842105263158
otu_504	otu_728	0.736842105263158
otu_734	otu_793	0.736842105263158
otu_239	otu_358	0.736842105263158
otu_319	otu_358	0.736842105263158
otu_319	otu_507	0.736842105263158
otu_317	otu_774	0.736842105263158
otu_288	otu_317	0.736842105263158
otu_108	otu_667	0.736842105263158
otu_108	otu_717	0.736842105263158
otu_735	otu_793	0.736842105263158
otu_421	otu_653	0.736842105263158
otu_66	otu_329	0.736842105263158
otu_352	otu_848	0.736842105263158
otu_352	otu_862	0.736842105263158
otu_352	otu_883	0.736842105263158
otu_356	otu_421	0.736842105263158
otu_356	otu_536	0.736842105263158
otu_575	otu_874	0.736842105263158
otu_575	otu_774	0.736842105263158
otu_575	otu_851	0.736842105263158
otu_31	otu_506	0.736842105263158
otu_415	otu_884	0.736842105263158
otu_673	otu_730	0.736842105263158
otu_673	otu_761	0.736842105263158
otu_87	otu_352	0.736842105263158
otu_87	otu_207	0.736842105263158
otu_356	otu_573	0.736842105263158
otu_99	otu_642	0.736842105263158
otu_617	otu_621	0.736842105263158
otu_87	otu_621	0.736842105263158
otu_204	otu_230	0.736842105263158
otu_415	otu_862	0.736842105263158
otu_415	otu_883	0.736842105263158
otu_87	otu_512	0.736842105263158
otu_421	otu_711	0.736842105263158
otu_421	otu_754	0.736842105263158
otu_421	otu_864	0.736842105263158
otu_31	otu_762	0.736842105263158
otu_711	otu_851	0.736842105263158
otu_676	otu_851	0.736842105263158
otu_138	otu_774	0.736842105263158
otu_138	otu_851	0.736842105263158
otu_138	otu_874	0.736842105263158
otu_673	otu_888	0.736842105263158
otu_352	otu_617	0.736842105263158
otu_99	otu_855	0.736842105263158
otu_673	otu_808	0.736842105263158
otu_673	otu_855	0.736842105263158
otu_145	otu_230	0.736842105263158
otu_711	otu_717	0.736842105263158
otu_711	otu_774	0.736842105263158
otu_66	otu_68	0.736842105263158
otu_66	otu_145	0.736842105263158
otu_66	otu_190	0.736842105263158
otu_66	otu_204	0.736842105263158
otu_352	otu_713	0.736842105263158
otu_352	otu_718	0.736842105263158
otu_73	otu_346	0.736842105263158
otu_288	otu_575	0.736842105263158
otu_288	otu_653	0.736842105263158
otu_288	otu_711	0.736842105263158
otu_73	otu_306	0.736842105263158
otu_288	otu_356	0.736842105263158
otu_288	otu_382	0.736842105263158
otu_68	otu_520	0.736842105263158
otu_731	otu_801	0.736842105263158
otu_5	otu_68	0.736842105263158
otu_520	otu_793	0.736842105263158
otu_190	otu_642	0.736842105263158
otu_31	otu_325	0.736842105263158
otu_317	otu_874	0.736842105263158
otu_319	otu_793	0.736842105263158
otu_730	otu_793	0.736842105263158
otu_22	otu_148	0.736842105263158
otu_22	otu_246	0.736842105263158
otu_22	otu_288	0.736842105263158
otu_22	otu_296	0.736842105263158
otu_536	otu_711	0.736842105263158
otu_536	otu_575	0.736842105263158
otu_536	otu_653	0.736842105263158
otu_108	otu_246	0.736842105263158
otu_108	otu_288	0.736842105263158
otu_108	otu_296	0.736842105263158
otu_573	otu_864	0.736842105263158
otu_713	otu_727	0.736842105263158
otu_713	otu_801	0.736842105263158
otu_138	otu_421	0.736842105263158
otu_138	otu_536	0.736842105263158
otu_138	otu_573	0.736842105263158
otu_138	otu_667	0.736842105263158
otu_711	otu_874	0.736842105263158
otu_108	otu_148	0.736842105263158
otu_66	otu_793	0.736842105263158
otu_230	otu_673	0.736842105263158
otu_346	otu_676	0.736842105263158
otu_717	otu_754	0.736842105263158
otu_138	otu_717	0.736842105263158
otu_31	otu_713	0.736842105263158
otu_31	otu_728	0.736842105263158
otu_31	otu_731	0.736842105263158
otu_190	otu_888	0.736842105263158
otu_575	otu_667	0.736842105263158
otu_575	otu_717	0.736842105263158
otu_66	otu_673	0.736842105263158
otu_190	otu_808	0.736842105263158
otu_190	otu_855	0.736842105263158
otu_543	otu_793	0.736842105263158
otu_536	otu_754	0.736842105263158
otu_536	otu_864	0.736842105263158
otu_727	otu_731	0.736842105263158
otu_5	otu_329	0.736842105263158
otu_344	otu_621	0.736842105263158
otu_344	otu_352	0.736842105263158
otu_344	otu_406	0.736842105263158
otu_344	otu_415	0.736842105263158
otu_190	otu_730	0.736842105263158
otu_190	otu_761	0.736842105263158
otu_138	otu_288	0.736842105263158
otu_138	otu_296	0.736842105263158
otu_717	otu_864	0.736842105263158
otu_230	otu_358	0.736842105263158
otu_230	otu_507	0.736842105263158
otu_573	otu_653	0.736842105263158
otu_573	otu_711	0.736842105263158
otu_573	otu_754	0.736842105263158
otu_573	otu_575	0.736842105263158
otu_138	otu_148	0.736842105263158
otu_138	otu_246	0.736842105263158
otu_727	otu_728	0.736842105263158
otu_325	otu_727	0.736842105263158
otu_297	otu_504	0.736842105263158
otu_297	otu_621	0.736842105263158
otu_256	otu_296	0.736842105263158
otu_256	otu_421	0.736842105263158
otu_230	otu_793	0.736842105263158
otu_325	otu_745	0.736842105263158
otu_325	otu_801	0.736842105263158
otu_329	otu_875	0.736842105263158
otu_329	otu_520	0.736842105263158
otu_329	otu_730	0.736842105263158
otu_727	otu_884	0.736842105263158
otu_728	otu_801	0.736842105263158
otu_727	otu_762	0.736842105263158
otu_727	otu_776	0.736842105263158
otu_5	otu_358	0.736842105263158
otu_5	otu_145	0.736842105263158
otu_5	otu_190	0.736842105263158
otu_5	otu_204	0.736842105263158
otu_329	otu_761	0.736842105263158
otu_329	otu_808	0.736842105263158
otu_329	otu_855	0.736842105263158
otu_108	otu_851	0.736842105263158
otu_108	otu_874	0.736842105263158
otu_306	otu_676	0.736842105263158
otu_256	otu_536	0.736842105263158
otu_256	otu_573	0.736842105263158
otu_22	otu_667	0.736842105263158
otu_22	otu_717	0.736842105263158
otu_73	otu_115	0.736842105263158
otu_73	otu_121	0.736842105263158
otu_73	otu_154	0.736842105263158
otu_108	otu_421	0.736842105263158
otu_108	otu_536	0.736842105263158
otu_108	otu_573	0.736842105263158
otu_754	otu_851	0.736842105263158
otu_754	otu_874	0.736842105263158
otu_22	otu_874	0.736842105263158
otu_190	otu_230	0.736842105263158
otu_22	otu_774	0.736842105263158
otu_256	otu_874	0.736842105263158
otu_256	otu_717	0.736842105263158
otu_3	otu_793	0.736842105263158
otu_761	otu_793	0.736842105263158
otu_382	otu_874	0.736842105263158
otu_382	otu_421	0.736842105263158
otu_382	otu_536	0.736842105263158
otu_204	otu_888	0.736842105263158
otu_204	otu_642	0.736842105263158
otu_87	otu_773	0.736842105263158
otu_406	otu_713	0.736842105263158
otu_406	otu_718	0.736842105263158
otu_204	otu_730	0.736842105263158
otu_204	otu_761	0.736842105263158
otu_204	otu_808	0.736842105263158
otu_204	otu_855	0.736842105263158
otu_382	otu_667	0.736842105263158
otu_382	otu_717	0.736842105263158
otu_382	otu_774	0.736842105263158
otu_382	otu_851	0.736842105263158
otu_643	otu_676	0.736842105263158
otu_148	otu_711	0.736842105263158
otu_148	otu_754	0.736842105263158
otu_148	otu_653	0.736842105263158
otu_3	otu_358	0.736842105263158
otu_382	otu_573	0.736842105263158
otu_642	otu_793	0.736842105263158
otu_148	otu_382	0.736842105263158
otu_642	otu_673	0.736842105263158
otu_3	otu_107	0.7333333333333334
otu_3	otu_209	0.7333333333333334
otu_3	otu_224	0.7333333333333334
otu_12	otu_316	0.7333333333333334
otu_12	otu_452	0.7333333333333334
otu_148	otu_482	0.7333333333333334
otu_148	otu_611	0.7333333333333334
otu_3	otu_763	0.7333333333333334
otu_77	otu_206	0.7333333333333334
otu_77	otu_345	0.7333333333333334
otu_250	otu_536	0.7333333333333334
otu_250	otu_573	0.7333333333333334
otu_261	otu_734	0.7333333333333334
otu_246	otu_860	0.7333333333333334
otu_311	otu_552	0.7333333333333334
otu_3	otu_738	0.7333333333333334
otu_306	otu_860	0.7333333333333334
otu_5	otu_357	0.7333333333333334
otu_107	otu_734	0.7333333333333334
otu_232	otu_875	0.7333333333333334
otu_232	otu_319	0.7333333333333334
otu_232	otu_520	0.7333333333333334
otu_232	otu_735	0.7333333333333334
otu_719	otu_827	0.7333333333333334
otu_719	otu_847	0.7333333333333334
otu_124	otu_402	0.7333333333333334
otu_573	otu_737	0.7333333333333334
otu_107	otu_735	0.7333333333333334
otu_717	otu_847	0.7333333333333334
otu_127	otu_296	0.7333333333333334
otu_230	otu_499	0.7333333333333334
otu_230	otu_305	0.7333333333333334
otu_561	otu_719	0.7333333333333334
otu_536	otu_737	0.7333333333333334
otu_154	otu_860	0.7333333333333334
otu_224	otu_734	0.7333333333333334
otu_224	otu_239	0.7333333333333334
otu_717	otu_737	0.7333333333333334
otu_345	otu_402	0.7333333333333334
otu_345	otu_452	0.7333333333333334
otu_479	otu_642	0.7333333333333334
otu_452	otu_863	0.7333333333333334
otu_499	otu_734	0.7333333333333334
otu_320	otu_561	0.7333333333333334
otu_319	otu_738	0.7333333333333334
otu_319	otu_816	0.7333333333333334
otu_127	otu_148	0.7333333333333334
otu_526	otu_573	0.7333333333333334
otu_526	otu_536	0.7333333333333334
otu_520	otu_738	0.7333333333333334
otu_288	otu_526	0.7333333333333334
otu_215	otu_319	0.7333333333333334
otu_215	otu_735	0.7333333333333334
otu_142	otu_874	0.7333333333333334
otu_142	otu_288	0.7333333333333334
otu_215	otu_230	0.7333333333333334
otu_215	otu_239	0.7333333333333334
otu_209	otu_734	0.7333333333333334
otu_452	otu_493	0.7333333333333334
otu_148	otu_759	0.7333333333333334
otu_611	otu_874	0.7333333333333334
otu_209	otu_239	0.7333333333333334
otu_208	otu_655	0.7333333333333334
otu_439	otu_642	0.7333333333333334
otu_439	otu_735	0.7333333333333334
otu_421	otu_894	0.7333333333333334
otu_346	otu_860	0.7333333333333334
otu_66	otu_357	0.7333333333333334
otu_738	otu_875	0.7333333333333334
otu_735	otu_816	0.7333333333333334
otu_734	otu_738	0.7333333333333334
otu_734	otu_763	0.7333333333333334
otu_735	otu_738	0.7333333333333334
otu_239	otu_261	0.7333333333333334
otu_319	otu_439	0.7333333333333334
otu_183	otu_346	0.7333333333333334
otu_183	otu_246	0.7333333333333334
otu_183	otu_306	0.7333333333333334
otu_316	otu_452	0.7333333333333334
otu_316	otu_493	0.7333333333333334
otu_316	otu_552	0.7333333333333334
otu_288	otu_892	0.7333333333333334
otu_288	otu_737	0.7333333333333334
otu_278	otu_306	0.7333333333333334
otu_357	otu_730	0.7333333333333334
otu_357	otu_761	0.7333333333333334
otu_148	otu_892	0.7333333333333334
otu_148	otu_894	0.7333333333333334
otu_154	otu_183	0.7333333333333334
otu_39	otu_206	0.7333333333333334
otu_77	otu_452	0.7333333333333334
otu_296	otu_737	0.7333333333333334
otu_296	otu_759	0.7333333333333334
otu_107	otu_319	0.7333333333333334
otu_154	otu_278	0.7333333333333334
otu_296	otu_482	0.7333333333333334
otu_296	otu_611	0.7333333333333334
otu_640	otu_734	0.7333333333333334
otu_206	otu_587	0.7333333333333334
otu_643	otu_860	0.7333333333333334
otu_642	otu_816	0.7333333333333334
otu_357	otu_808	0.7333333333333334
otu_357	otu_855	0.7333333333333334
otu_278	otu_346	0.7333333333333334
otu_278	otu_643	0.7333333333333334
otu_239	otu_640	0.7333333333333334
otu_239	otu_763	0.7333333333333334
otu_239	otu_499	0.7333333333333334
otu_246	otu_561	0.7333333333333334
otu_121	otu_561	0.7333333333333334
otu_121	otu_827	0.7333333333333334
otu_743	otu_880	0.7333333333333334
otu_121	otu_847	0.7333333333333334
otu_246	otu_278	0.7333333333333334
otu_316	otu_863	0.7333333333333334
otu_286	otu_288	0.7333333333333334
otu_286	otu_296	0.7333333333333334
otu_3	otu_640	0.7333333333333334
otu_3	otu_499	0.7333333333333334
otu_115	otu_860	0.7333333333333334
otu_305	otu_735	0.7333333333333334
otu_305	otu_319	0.7333333333333334
otu_4	otu_208	0.7333333333333334
otu_115	otu_183	0.7333333333333334
otu_183	otu_643	0.7333333333333334
otu_115	otu_278	0.7333333333333334
otu_3	otu_261	0.7333333333333334
otu_224	otu_678	0.7272727272727273
otu_254	otu_753	0.7272727272727273
otu_357	otu_802	0.7272727272727273
otu_357	otu_574	0.7272727272727273
otu_10	otu_300	0.7272727272727273
otu_74	otu_357	0.7272727272727273
otu_550	otu_703	0.7272727272727273
otu_54	otu_751	0.7272727272727273
otu_80	otu_92	0.7272727272727273
otu_10	otu_74	0.7272727272727273
otu_224	otu_896	0.7272727272727273
otu_488	otu_721	0.7272727272727273
otu_565	otu_881	0.7272727272727273
otu_654	otu_763	0.7272727272727273
otu_489	otu_635	0.7272727272727273
otu_54	otu_80	0.7272727272727273
otu_54	otu_116	0.7272727272727273
otu_54	otu_435	0.7272727272727273
otu_215	otu_580	0.7272727272727273
otu_92	otu_489	0.7272727272727273
otu_92	otu_508	0.7272727272727273
otu_135	otu_209	0.7272727272727273
otu_135	otu_224	0.7272727272727273
otu_135	otu_640	0.7272727272727273
otu_135	otu_763	0.7272727272727273
otu_337	otu_565	0.7272727272727273
otu_337	otu_447	0.7272727272727273
otu_499	otu_765	0.7272727272727273
otu_224	otu_654	0.7272727272727273
otu_678	otu_763	0.7272727272727273
otu_209	otu_654	0.7272727272727273
otu_209	otu_678	0.7272727272727273
otu_209	otu_896	0.7272727272727273
otu_215	otu_872	0.7272727272727273
otu_217	otu_261	0.7272727272727273
otu_217	otu_879	0.7272727272727273
otu_92	otu_116	0.7272727272727273
otu_107	otu_777	0.7272727272727273
otu_107	otu_765	0.7272727272727273
otu_113	otu_337	0.7272727272727273
otu_113	otu_430	0.7272727272727273
otu_113	otu_834	0.7272727272727273
otu_113	otu_881	0.7272727272727273
otu_300	otu_357	0.7272727272727273
otu_635	otu_751	0.7272727272727273
otu_746	otu_751	0.7272727272727273
otu_751	otu_869	0.7272727272727273
otu_116	otu_312	0.7272727272727273
otu_54	otu_489	0.7272727272727273
otu_118	otu_654	0.7272727272727273
otu_118	otu_678	0.7272727272727273
otu_312	otu_751	0.7272727272727273
otu_184	otu_802	0.7272727272727273
otu_508	otu_635	0.7272727272727273
otu_116	otu_635	0.7272727272727273
otu_261	otu_678	0.7272727272727273
otu_312	otu_489	0.7272727272727273
otu_312	otu_508	0.7272727272727273
otu_118	otu_135	0.7272727272727273
otu_202	otu_284	0.7272727272727273
otu_202	otu_337	0.7272727272727273
otu_202	otu_430	0.7272727272727273
otu_160	otu_202	0.7272727272727273
otu_191	otu_357	0.7272727272727273
otu_54	otu_508	0.7272727272727273
otu_660	otu_841	0.7272727272727273
otu_10	otu_802	0.7272727272727273
otu_14	otu_350	0.7272727272727273
otu_113	otu_160	0.7272727272727273
otu_160	otu_565	0.7272727272727273
otu_430	otu_565	0.7272727272727273
otu_439	otu_558	0.7272727272727273
otu_447	otu_881	0.7272727272727273
otu_430	otu_447	0.7272727272727273
otu_797	otu_841	0.7272727272727273
otu_763	otu_896	0.7272727272727273
otu_113	otu_318	0.7272727272727273
otu_2	otu_107	0.7272727272727273
otu_160	otu_447	0.7272727272727273
otu_184	otu_574	0.7272727272727273
otu_184	otu_533	0.7272727272727273
otu_640	otu_654	0.7272727272727273
otu_721	otu_805	0.7272727272727273
otu_721	otu_891	0.7272727272727273
otu_176	otu_435	0.7272727272727273
otu_721	otu_893	0.7272727272727273
otu_232	otu_580	0.7272727272727273
otu_640	otu_678	0.7272727272727273
otu_327	otu_636	0.7272727272727273
otu_640	otu_896	0.7272727272727273
otu_202	otu_881	0.7272727272727273
otu_738	otu_765	0.7272727272727273
otu_92	otu_327	0.7272727272727273
otu_10	otu_574	0.7272727272727273
otu_416	otu_479	0.7272727272727273
otu_80	otu_635	0.7272727272727273
otu_184	otu_764	0.7272727272727273
otu_318	otu_447	0.7272727272727273
otu_80	otu_312	0.7272727272727273
otu_284	otu_447	0.7272727272727273
otu_2	otu_738	0.7272727272727273
otu_207	otu_536	0.7222222222222222
otu_148	otu_415	0.7222222222222222
otu_406	otu_667	0.7222222222222222
otu_12	otu_99	0.7222222222222222
otu_12	otu_145	0.7222222222222222
otu_629	otu_862	0.7222222222222222
otu_87	otu_734	0.7222222222222222
otu_12	otu_190	0.7222222222222222
otu_643	otu_727	0.7222222222222222
otu_643	otu_801	0.7222222222222222
otu_204	otu_863	0.7222222222222222
otu_87	otu_761	0.7222222222222222
otu_87	otu_808	0.7222222222222222
otu_402	otu_673	0.7222222222222222
otu_406	otu_421	0.7222222222222222
otu_148	otu_406	0.7222222222222222
otu_12	otu_507	0.7222222222222222
otu_39	otu_329	0.7222222222222222
otu_148	otu_504	0.7222222222222222
otu_99	otu_493	0.7222222222222222
otu_358	otu_863	0.7222222222222222
otu_246	otu_727	0.7222222222222222
otu_320	otu_745	0.7222222222222222
otu_319	otu_884	0.7222222222222222
otu_319	otu_617	0.7222222222222222
otu_734	otu_884	0.7222222222222222
otu_31	otu_643	0.7222222222222222
otu_31	otu_667	0.7222222222222222
otu_31	otu_719	0.7222222222222222
otu_239	otu_297	0.7222222222222222
otu_145	otu_402	0.7222222222222222
otu_77	otu_358	0.7222222222222222
otu_667	otu_801	0.7222222222222222
otu_629	otu_848	0.7222222222222222
otu_629	otu_884	0.7222222222222222
otu_667	otu_727	0.7222222222222222
otu_667	otu_745	0.7222222222222222
otu_12	otu_204	0.7222222222222222
otu_12	otu_358	0.7222222222222222
otu_87	otu_855	0.7222222222222222
otu_204	otu_552	0.7222222222222222
otu_204	otu_880	0.7222222222222222
otu_206	otu_329	0.7222222222222222
otu_406	otu_774	0.7222222222222222
otu_87	otu_730	0.7222222222222222
otu_642	otu_728	0.7222222222222222
otu_642	otu_776	0.7222222222222222
otu_99	otu_863	0.7222222222222222
otu_617	otu_735	0.7222222222222222
otu_629	otu_883	0.7222222222222222
otu_745	otu_851	0.7222222222222222
otu_316	otu_793	0.7222222222222222
otu_68	otu_743	0.7222222222222222
otu_68	otu_880	0.7222222222222222
otu_306	otu_727	0.7222222222222222
otu_246	otu_512	0.7222222222222222
otu_204	otu_311	0.7222222222222222
otu_77	otu_145	0.7222222222222222
otu_77	otu_190	0.7222222222222222
otu_77	otu_204	0.7222222222222222
otu_77	otu_329	0.7222222222222222
otu_862	otu_875	0.7222222222222222
otu_507	otu_743	0.7222222222222222
otu_507	otu_863	0.7222222222222222
otu_507	otu_880	0.7222222222222222
otu_204	otu_452	0.7222222222222222
otu_3	otu_884	0.7222222222222222
otu_311	otu_673	0.7222222222222222
otu_204	otu_402	0.7222222222222222
otu_306	otu_801	0.7222222222222222
otu_311	otu_329	0.7222222222222222
otu_204	otu_345	0.7222222222222222
otu_4	otu_99	0.7222222222222222
otu_848	otu_875	0.7222222222222222
otu_296	otu_504	0.7222222222222222
otu_204	otu_493	0.7222222222222222
otu_629	otu_718	0.7222222222222222
otu_115	otu_727	0.7222222222222222
otu_115	otu_801	0.7222222222222222
otu_773	otu_851	0.7222222222222222
otu_3	otu_87	0.7222222222222222
otu_246	otu_773	0.7222222222222222
otu_3	otu_617	0.7222222222222222
otu_875	otu_883	0.7222222222222222
otu_762	otu_875	0.7222222222222222
otu_629	otu_713	0.7222222222222222
otu_3	otu_297	0.7222222222222222
otu_801	otu_851	0.7222222222222222
otu_99	otu_208	0.7222222222222222
otu_99	otu_655	0.7222222222222222
otu_617	otu_855	0.7222222222222222
otu_296	otu_406	0.7222222222222222
otu_204	otu_316	0.7222222222222222
otu_617	otu_734	0.7222222222222222
otu_421	otu_504	0.7222222222222222
otu_415	otu_774	0.7222222222222222
otu_415	otu_667	0.7222222222222222
otu_31	otu_851	0.7222222222222222
otu_39	otu_68	0.7222222222222222
otu_406	otu_851	0.7222222222222222
otu_415	otu_421	0.7222222222222222
otu_621	otu_717	0.7222222222222222
otu_296	otu_415	0.7222222222222222
otu_99	otu_687	0.7222222222222222
otu_415	otu_851	0.7222222222222222
otu_31	otu_346	0.7222222222222222
otu_190	otu_311	0.7222222222222222
otu_68	otu_124	0.7222222222222222
otu_68	otu_206	0.7222222222222222
otu_329	otu_587	0.7222222222222222
otu_329	otu_743	0.7222222222222222
otu_329	otu_880	0.7222222222222222
otu_190	otu_316	0.7222222222222222
otu_190	otu_345	0.7222222222222222
otu_190	otu_402	0.7222222222222222
otu_329	otu_452	0.7222222222222222
otu_5	otu_617	0.7222222222222222
otu_718	otu_875	0.7222222222222222
otu_145	otu_863	0.7222222222222222
otu_719	otu_801	0.7222222222222222
otu_5	otu_297	0.7222222222222222
otu_5	otu_325	0.7222222222222222
otu_68	otu_77	0.7222222222222222
otu_543	otu_883	0.7222222222222222
otu_543	otu_884	0.7222222222222222
otu_673	otu_880	0.7222222222222222
otu_230	otu_884	0.7222222222222222
otu_512	otu_851	0.7222222222222222
otu_673	otu_863	0.7222222222222222
otu_493	otu_507	0.7222222222222222
otu_493	otu_673	0.7222222222222222
otu_31	otu_115	0.7222222222222222
otu_31	otu_121	0.7222222222222222
otu_719	otu_727	0.7222222222222222
otu_124	otu_329	0.7222222222222222
otu_297	otu_808	0.7222222222222222
otu_727	otu_851	0.7222222222222222
otu_190	otu_880	0.7222222222222222
otu_520	otu_718	0.7222222222222222
otu_520	otu_731	0.7222222222222222
otu_520	otu_762	0.7222222222222222
otu_520	otu_848	0.7222222222222222
otu_520	otu_862	0.7222222222222222
otu_297	otu_761	0.7222222222222222
otu_297	otu_734	0.7222222222222222
otu_68	otu_345	0.7222222222222222
otu_68	otu_402	0.7222222222222222
otu_31	otu_306	0.7222222222222222
otu_68	otu_587	0.7222222222222222
otu_731	otu_875	0.7222222222222222
otu_68	otu_311	0.7222222222222222
otu_124	otu_673	0.7222222222222222
otu_520	otu_883	0.7222222222222222
otu_297	otu_730	0.7222222222222222
otu_288	otu_504	0.7222222222222222
otu_329	otu_402	0.7222222222222222
otu_329	otu_345	0.7222222222222222
otu_344	otu_520	0.7222222222222222
otu_344	otu_543	0.7222222222222222
otu_190	otu_452	0.7222222222222222
otu_190	otu_493	0.7222222222222222
otu_190	otu_552	0.7222222222222222
otu_68	otu_452	0.7222222222222222
otu_87	otu_239	0.7222222222222222
otu_145	otu_452	0.7222222222222222
otu_145	otu_493	0.7222222222222222
otu_145	otu_552	0.7222222222222222
otu_190	otu_863	0.7222222222222222
otu_504	otu_874	0.7222222222222222
otu_352	otu_717	0.7222222222222222
otu_66	otu_87	0.7222222222222222
otu_99	otu_743	0.7222222222222222
otu_121	otu_801	0.7222222222222222
