source	target	Pearson	P_value	FDR
otu_359	otu_617	0.783461540338161	4.391749408871881e-5	6.077111110956724e-4
otu_278	otu_280	0.7834077022221207	4.400649761571174e-5	6.08823838573333e-4
otu_575	otu_874	0.7833953764865852	4.4026896030224805e-5	6.089102978783801e-4
otu_55	otu_573	0.7833935439907239	4.4029929406663726e-5	6.089102978783801e-4
otu_145	otu_886	0.7832515413299008	4.4265539223209416e-5	6.119560606996652e-4
otu_22	otu_550	0.7832504013869231	4.426743500207664e-5	6.119560606996652e-4
otu_175	otu_297	0.7832212133196261	4.431600000742719e-5	6.125079595410316e-4
otu_538	otu_759	0.7831654723181625	4.440887327672449e-5	6.135881414096239e-4
otu_127	otu_135	0.783163916796201	4.441146742806268e-5	6.135881414096239e-4
otu_621	otu_666	0.783081800064381	4.454859970448588e-5	6.153628050390063e-4
otu_204	otu_72	0.7830497206178159	4.460227051295007e-5	6.159841240989573e-4
otu_107	otu_202	0.7830276674872975	4.463919906050329e-5	6.163740254455934e-4
otu_67	otu_879	0.7830058442285084	4.467576865363476e-5	6.167180239952937e-4
otu_119	otu_893	0.7830024164752974	4.468151494463335e-5	6.167180239952937e-4
otu_744	otu_783	0.7829312460195978	4.4800969404068525e-5	6.182463994320017e-4
otu_676	otu_818	0.7828594193813185	4.492180453707917e-5	6.197932291940867e-4
otu_851	otu_87	0.7828281684002728	4.497446631557267e-5	6.203990413745676e-4
otu_430	otu_538	0.7828095264362357	4.500590569822549e-5	6.20711922994246e-4
otu_12	otu_71	0.7827918240590206	4.503577803660619e-5	6.21003074732004e-4
otu_278	otu_497	0.782717769664423	4.516092863671162e-5	6.226076596101094e-4
otu_330	otu_741	0.7826581815134416	4.526184933428823e-5	6.238776416602514e-4
otu_48	otu_87	0.7826514300536827	4.527329612113995e-5	6.239140843635845e-4
otu_543	otu_823	0.7825940363509812	4.5370705404668144e-05	6.25134937064786e-4
otu_432	otu_533	0.7825856418684791	4.538496777084511e-5	6.252099078185458e-4
otu_329	otu_482	0.7825644101920914	4.542105801208507e-5	6.25585485360385e-4
otu_188	otu_296	0.782462143606605	4.559524096281464e-5	6.27862502133369e-4
otu_188	otu_284	0.7824519989110533	4.561255103818773e-5	6.279788592429281e-4
otu_345	otu_536	0.7824410115503496	4.5631305364501884e-5	6.281150512748953e-4
otu_204	otu_280	0.782390658641918	4.5717337891382215e-5	6.291770952212827e-4
otu_337	otu_670	0.7823696676705876	4.575324419020532e-5	6.295490070326136e-4
otu_135	otu_142	0.7823474606577903	4.5791257087035575e-5	6.298709092202255e-4
otu_316	otu_713	0.7823456178682778	4.579441270968765e-5	6.298709092202255e-4
otu_87	otu_92	0.7823356588193114	4.581146999393937e-5	6.299832648991941e-4
otu_31	otu_883	0.7823215949672164	4.5835567085594775e-5	6.301923671694695e-4
otu_280	otu_452	0.7822853270807532	4.5897759183288755e-5	6.309250542813758e-4
otu_5	otu_520	0.7822382004621594	4.5978680581093556e-5	6.319148661752156e-4
otu_402	otu_677	0.7821955429893453	4.605203409946412e-5	6.328003041554128e-4
otu_31	otu_871	0.7821889155797467	4.606343960866788e-5	6.328343372172794e-4
otu_188	otu_872	0.7821707667544885	4.6094685494324494e-5	6.331408777317331e-4
otu_19	otu_573	0.782086640829447	4.623975968653937e-5	6.350105033022988e-4
otu_258	otu_893	0.782068036093396	4.627189648376273e-5	6.353287359905399e-4
otu_202	otu_67	0.7820585168981952	4.628834686903893e-5	6.354315073968629e-4
otu_337	otu_744	0.7820365333742121	4.632635649115535e-5	6.358301399432856e-4
otu_201	otu_297	0.7819729808567275	4.6436390608528555e-5	6.372169643310881e-4
otu_550	otu_851	0.7818737665978168	4.660861987026976e-5	6.394565508953232e-4
otu_265	otu_430	0.7817963606762522	4.6743373799618126e-5	6.411812195513324e-4
otu_352	otu_826	0.781762854059331	4.680180874894191e-5	6.418585520298e-4
otu_168	otu_886	0.7817191964852749	4.687804134184681e-5	6.427796591496874e-4
otu_3	otu_356	0.7816623174055605	4.697752133697719e-5	6.440191106923782e-4
otu_487	otu_719	0.7816220952503908	4.704797870536126e-5	6.448602859642592e-4
otu_207	otu_660	0.7816135127528484	4.706302450996347e-5	6.449417875421831e-4
otu_19	otu_896	0.7815534667415752	4.716840613783191e-5	6.462609614198675e-4
otu_280	otu_520	0.7815345506901357	4.720164622451506e-5	6.465913950152164e-4
otu_532	otu_893	0.7814752276823119	4.7306022234572254e-5	6.478379304426689e-4
otu_386	otu_430	0.7814724438695301	4.731092510823487e-5	6.478379304426689e-4
otu_731	otu_896	0.7814651728004905	4.732373304161541e-5	6.478881404399331e-4
otu_192	otu_886	0.7814338012847125	4.7379028033311954e-5	6.48519890090579e-4
otu_2	otu_418	0.7814137167100077	4.741445808020828e-5	6.488795386933466e-4
otu_280	otu_885	0.7814052049704607	4.7429480046767836e-5	6.489598123155825e-4
otu_230	otu_577	0.7812615604178589	4.768361158591361e-5	6.523110702110043e-4
otu_127	otu_843	0.7812088434146472	4.777717110293622e-5	6.534648357953894e-4
otu_350	otu_421	0.7812006213243474	4.7791777526562385e-5	6.535384958465437e-4
otu_654	otu_881	0.7811814544521124	4.782584215456964e-5	6.538781613710027e-4
otu_418	otu_727	0.7811607940367459	4.786258466227267e-5	6.542543009688019e-4
otu_452	otu_562	0.7810891647382068	4.7990158926092263e-5	6.557977055293776e-4
otu_743	otu_886	0.7810870109930109	4.799399935917492e-5	6.557977055293776e-4
otu_124	otu_343	0.781069070285927	4.802600048847694e-5	6.56108483157535e-4
otu_603	otu_896	0.7810556979450729	4.804986492068508e-5	6.563080027208472e-4
otu_116	otu_224	0.7810335193633373	4.8089467624468085e-5	6.567223713587284e-4
otu_573	otu_668	0.7809912082138523	4.8165097716879046e-5	6.576284850282256e-4
otu_504	otu_611	0.7809766776634429	4.819109436082769e-5	6.578567033740415e-4
otu_622	otu_654	0.7809533504233613	4.823285449884196e-5	6.582999798690396e-4
otu_698	otu_879	0.78094228047904	4.8252682696370286e-5	6.584438080069196e-4
otu_653	otu_862	0.7809235550197399	4.8286239261674524e-5	6.587748785198159e-4
otu_127	otu_622	0.7807477843906944	4.860220796798487e-5	6.629580623438982e-4
otu_552	otu_667	0.780727456629121	4.8638864346362e-5	6.633304116630273e-4
otu_609	otu_744	0.7805531995944732	4.895407600313817e-5	6.675007869946943e-4
otu_190	otu_402	0.7805189790966883	4.9016183644168265e-5	6.682190867405405e-4
otu_402	otu_526	0.7803859717466154	4.9258227964310564e-5	6.713896471535531e-4
otu_3	otu_48	0.7803345356618279	4.935210644885224e-5	6.725398763062587e-4
otu_329	otu_894	0.7802956387370585	4.9423201547771356e-5	6.733792450787856e-4
otu_288	otu_834	0.7802898181647602	4.943384788003158e-5	6.733948495762287e-4
otu_322	otu_893	0.7802522490419409	4.950261267011591e-5	6.741135517285292e-4
otu_202	otu_217	0.7802506015402366	4.950563006866915e-5	6.741135517285292e-4
otu_416	otu_573	0.7802417889700087	4.952177298100935e-5	6.742038382255126e-4
otu_489	otu_559	0.7801514514120285	4.968751579781383e-5	6.763303955609474e-4
otu_506	otu_538	0.7801181843567669	4.974867147078399e-5	6.770328032187569e-4
otu_206	otu_896	0.7800341071148851	4.990352226985628e-5	6.790097992701734e-4
otu_192	otu_676	0.7798765453788393	5.019483427437521e-5	6.828424326354352e-4
otu_504	otu_89	0.7798569922655952	5.02310876357992e-5	6.832044842208604e-4
otu_415	otu_762	0.7797173637654766	5.04906294387375e-5	6.866028112240904e-4
otu_71	otu_863	0.7797077702940965	5.050850419130448e-5	6.866665591210872e-4
otu_573	otu_97	0.7797044489705899	5.0514693821002155e-5	6.866665591210872e-4
otu_592	otu_89	0.7796703027943676	5.0578366695752663e-5	6.872991351741287e-4
otu_539	otu_577	0.7796651232228666	5.0588031162090985e-5	6.872991351741287e-4
otu_204	otu_713	0.7796638961554871	5.059032095777738e-5	6.872991351741287e-4
otu_489	otu_558	0.7796153323541886	5.068101629390753e-5	6.883993313236854e-4
otu_280	otu_742	0.7795485316035238	5.080599913176442e-5	6.898076265752345e-4
otu_142	otu_285	0.7795446961270256	5.081318329192008e-5	6.898076265752345e-4
otu_532	otu_886	0.7795443162137402	5.081389494820954e-5	6.898076265752345e-4
otu_16	otu_879	0.7794919211479662	5.091212413099733e-5	6.910087533336972e-4
otu_506	otu_90	0.7794703436133514	5.095262482801566e-5	6.914260458185789e-4
otu_127	otu_67	0.779400925225928	5.108311060952886e-5	6.930640404978881e-4
otu_280	otu_432	0.7793524298354393	5.117443831581525e-5	6.941702373343009e-4
otu_234	otu_430	0.779284399335846	5.130279231901902e-5	6.957781684658997e-4
otu_125	otu_89	0.7792391721246308	5.138827662443113e-5	6.968041886422768e-4
otu_169	otu_270	0.7792230007980354	5.14188719735742e-5	6.970856866868869e-4
otu_237	otu_898	0.7791290835808684	5.1596869422576574e-5	6.99365025281036e-4
otu_727	otu_784	0.7791202140792552	5.161370685224931e-5	6.994594812351859e-4
otu_661	otu_886	0.7790535838676633	5.174034596722166e-5	7.010416288994077e-4
otu_383	otu_886	0.7790250140236212	5.179472857963496e-5	7.016443392221345e-4
otu_48	otu_703	0.778941840129827	5.195333056429163e-5	7.036583713118162e-4
otu_272	otu_886	0.7789213858989352	5.1992398265809925e-5	7.040529651294506e-4
otu_48	otu_718	0.7789062250298249	5.2021371960364604e-5	7.043107467168675e-4
otu_560	otu_893	0.7788196819344869	5.2187029817796216e-5	7.064186259293591e-4
otu_287	otu_541	0.7787880408429493	5.2247709577013524e-5	7.069787586976517e-4
otu_668	otu_70	0.7787877020415638	5.224835964301455e-5	7.069787586976517e-4
otu_322	otu_676	0.7787648967921129	5.229213263868715e-5	7.074359978811968e-4
otu_345	otu_896	0.7786160037113099	5.257869992614239e-5	7.111770870162726e-4
otu_520	otu_73	0.7785892759320358	5.263028468327491e-5	7.117389920266728e-4
otu_731	otu_737	0.7785832124853687	5.264199323917751e-5	7.117615247653462e-4
otu_12	otu_653	0.778482812328752	5.2836193367822304e-5	7.141367933706266e-4
otu_157	otu_808	0.7784819726128805	5.2837820199158614e-5	7.141367933706266e-4
otu_487	otu_767	0.7784419093776143	5.291548727504036e-5	7.150501575034816e-4
otu_198	otu_31	0.778431628507522	5.293543375950449e-5	7.151833402856729e-4
otu_312	otu_862	0.7783959633594575	5.300467994895364e-5	7.159824082450997e-4
otu_66	otu_71	0.778376920803531	5.304168427544553e-5	7.1623800605043e-4
otu_357	otu_784	0.7783758256768424	5.304381305037964e-5	7.1623800605043e-4
otu_506	otu_744	0.7783647235404653	5.306539823113354e-5	7.163929838152039e-4
otu_357	otu_550	0.7783030665189268	5.318541195364901e-5	7.178764535568134e-4
otu_71	otu_751	0.7782797465812227	5.3230864538456046e-5	7.183531521377782e-4
otu_288	otu_562	0.7782252370876683	5.333723893841125e-5	7.196516556251352e-4
otu_512	otu_73	0.7781358379111113	5.351209680881652e-5	7.218735008415835e-4
otu_224	otu_370	0.7781230160922352	5.353721577572301e-5	7.220749201370398e-4
otu_84	otu_847	0.7780837652531409	5.3614174509775125e-5	7.229753106078428e-4
otu_805	otu_886	0.7779828066762814	5.381256133607515e-5	7.255124780779271e-4
otu_192	otu_893	0.777930704715083	5.391519071773487e-5	7.267579036344954e-4
otu_653	otu_863	0.7779060295376647	5.396385423539485e-5	7.272755529164946e-4
otu_314	otu_823	0.7778899496083584	5.399558688279349e-5	7.275648699438919e-4
otu_230	otu_526	0.7775327227934388	5.4704710510389276e-5	7.369798635495819e-4
otu_670	otu_763	0.7774920627518598	5.4785930528433724e-5	7.379337917395037e-4
otu_466	otu_589	0.7774496963276053	5.4870669685902485e-05	7.389347491274985e-4
otu_382	otu_536	0.7773278332782092	5.511504418276303e-5	7.420192679624684e-4
otu_202	otu_621	0.7773250414753968	5.512065361790164e-5	7.420192679624684e-4
otu_316	otu_784	0.7772610043821825	5.5249455462202945e-5	7.436119265740782e-4
otu_329	otu_350	0.7772411523916125	5.528943767041383e-5	7.440087686212742e-4
otu_296	otu_318	0.7771267377317285	5.552035700673308e-5	7.46974340016935e-4
otu_107	otu_382	0.7770591006862234	5.565725725653614e-5	7.486740871729465e-4
otu_169	otu_70	0.7770231471825852	5.5730147052290846e-5	7.495123154607526e-4
otu_452	otu_611	0.7769413635636159	5.589625638968698e-5	7.516036933931805e-4
otu_489	otu_871	0.7769224334068208	5.5934765881726634e-5	7.519788442020593e-4
otu_202	otu_444	0.776832355107968	5.611832506535741e-5	7.5430350982975e-4
otu_73	otu_808	0.7768264197860046	5.613043812036089e-5	7.543232711829159e-4
otu_135	otu_879	0.7766691681724543	5.645218575689448e-5	7.585033398494129e-4
otu_314	otu_566	0.7766520894040564	5.648722560636088e-5	7.588302884906053e-4
otu_311	otu_893	0.776569273914833	5.66574009299714e-5	7.609721334683822e-4
otu_666	otu_881	0.7765011871110653	5.679764149713051e-5	7.627111858186097e-4
otu_230	otu_382	0.7764846514908945	5.6831745563590275e-5	7.630245877183224e-4
otu_488	otu_71	0.7760336383627052	5.776877380769818e-5	7.754582599231849e-4
otu_230	otu_834	0.7759712775839651	5.789937695599434e-5	7.770642380482967e-4
otu_727	otu_883	0.775943262526523	5.7958132115842886e-5	7.776522227530261e-4
otu_202	otu_29	0.775939926561687	5.796513196010267e-5	7.776522227530261e-4
otu_676	otu_816	0.7759311103429828	5.798363450981725e-5	7.777532323084421e-4
otu_628	otu_767	0.7759088702165979	5.8030332359182424e-5	7.782323247472873e-4
otu_285	otu_893	0.77587802946752	5.8095142671632516e-5	7.789540923183175e-4
otu_545	otu_575	0.7758616818074332	5.812952176276198e-5	7.792676346619101e-4
otu_119	otu_676	0.7757655170533655	5.833211116934578e-5	7.817012484112151e-4
otu_864	otu_893	0.7757650409791235	5.833311562231103e-5	7.817012484112151e-4
otu_730	otu_871	0.7757451708644765	5.8375052201187216e-5	7.821153496807836e-4
otu_160	otu_789	0.7756835385928336	5.850529461692844e-5	7.837122020921225e-4
otu_209	otu_660	0.7756637700069415	5.854712295505493e-5	7.84124317188676e-4
otu_169	otu_250	0.7756380052508391	5.860167726767784e-5	7.847066839266833e-4
otu_234	otu_879	0.7756253456712449	5.862849871784981e-5	7.848441650061494e-4
otu_666	otu_759	0.7756190052248111	5.864193599647294e-5	7.848441650061494e-4
otu_466	otu_506	0.7756174819009953	5.864516476483672e-5	7.848441650061494e-4
otu_830	otu_855	0.7755287280441825	5.8833548134185065e-5	7.872166429221258e-4
otu_802	otu_808	0.7755215303383864	5.8848848367487605e-5	7.872727400706025e-4
otu_311	otu_676	0.7755080523699786	5.8877507838950294e-5	7.875075005837783e-4
otu_741	otu_744	0.7754973359030681	5.8900303853137714e-5	7.876637614896205e-4
otu_292	otu_886	0.775433610914616	5.9036016482938436e-5	7.893296933115912e-4
otu_53	otu_886	0.7753876468471025	5.913407157231987e-5	7.903615744821248e-4
otu_344	otu_851	0.7753869795209627	5.9135496211393246e-5	7.903615744821248e-4
otu_429	otu_667	0.7752905525100285	5.934166427334908e-5	7.929675333781843e-4
otu_217	otu_654	0.7752456633650517	5.943785167117355e-5	7.941031432697637e-4
otu_818	otu_893	0.7751885611188353	5.956040314902822e-5	7.955904888033404e-4
otu_272	otu_676	0.7751307948281495	5.968460127769859e-5	7.970992651513407e-4
otu_592	otu_896	0.7749987031835704	5.996943860919757e-5	8.007524361087955e-4
otu_127	otu_63	0.7749226098974796	6.0134054374660906e-5	8.027992536934387e-4
otu_115	otu_312	0.7748977547392799	6.018790886530567e-5	8.033668980673079e-4
otu_204	otu_432	0.7748890982033686	6.020667502193433e-5	8.03466070204221e-4
otu_38	otu_676	0.7747989823233098	6.040233325732558e-5	8.059254088754156e-4
otu_506	otu_539	0.7747908666836788	6.0419980672632434e-5	8.060091379923765e-4
otu_734	otu_826	0.7746630558971884	6.069849105960756e-5	8.095721212534334e-4
otu_237	otu_284	0.7746542654490616	6.071768676996214e-5	8.096757793994049e-4
otu_113	otu_230	0.7746478641826255	6.0731668512836734e-5	8.097098829036525e-4
otu_418	otu_730	0.7746322857754748	6.07657066971079e-5	8.100113274147489e-4
otu_263	otu_893	0.774574661545785	6.0891756185288415e-5	8.115389453532346e-4
otu_504	otu_617	0.7745349549368155	6.097874301769224e-5	8.125454766162728e-4
otu_139	otu_306	0.7743695761333907	6.134219755793424e-5	8.172348861120578e-4
otu_536	otu_826	0.7743230070258346	6.144487909276464e-5	8.184490228488605e-4
otu_397	otu_886	0.7742960599644299	6.15043630376455e-5	8.190874172597074e-4
otu_635	otu_886	0.7742548016280794	6.159553435836074e-5	8.201474907351447e-4
otu_608	otu_71	0.7742399597820324	6.162835984913073e-5	8.204304343852347e-4
otu_718	otu_730	0.774211252930629	6.169189313709467e-5	8.211219939877411e-4
otu_161	otu_320	0.7740332884775757	6.20870203533741e-5	8.261756873426259e-4
otu_71	otu_91	0.7740297509947612	6.209489653019595e-5	8.261756873426259e-4
otu_640	otu_884	0.7740091185881006	6.214085156974747e-5	8.266319436669335e-4
otu_460	otu_488	0.7739929514638968	6.217688145415678e-5	8.269560236338555e-4
otu_224	otu_751	0.7739783775087872	6.220937624190626e-5	8.272329738313973e-4
otu_207	otu_759	0.7738784432101937	6.243258892535408e-5	8.299188931140772e-4
otu_204	otu_302	0.7738774633266801	6.24347809989878e-5	8.299188931140772e-4
otu_270	otu_645	0.7738598787676727	6.24741302628351e-5	8.302862284846616e-4
otu_124	otu_227	0.7737932168183946	6.262349491414909e-5	8.321152653796834e-4
otu_224	otu_396	0.7737834295980824	6.264545031586799e-5	8.32250972181342e-4
otu_256	otu_650	0.7736959989272716	6.284187552685339e-5	8.347040423240743e-4
otu_288	otu_611	0.7735710635516075	6.312348099402065e-5	8.382873972142042e-4
otu_893	otu_91	0.7735621491622103	6.314361559223158e-5	8.383976955254787e-4
otu_239	otu_402	0.7734233115347323	6.34579178195871e-5	8.42276431560245e-4
otu_608	otu_893	0.7734226102619554	6.345950878339224e-5	8.42276431560245e-4
otu_727	otu_92	0.7734052748713036	6.349884817025142e-5	8.426407719368545e-4
otu_440	otu_888	0.7733488720494226	6.362698910278297e-5	8.441831672873167e-4
otu_703	otu_72	0.7733319071192444	6.36655750856363e-5	8.445370203573945e-4
otu_731	otu_754	0.7733170454282018	6.369939390649115e-5	8.448275154409557e-4
otu_489	otu_830	0.7733034463814562	6.373035304907404e-5	8.450799817972258e-4
otu_286	otu_573	0.7732481252038699	6.385642907491551e-5	8.465933907807167e-4
otu_190	otu_2	0.7731276808899245	6.413166291885375e-5	8.500833628271327e-4
otu_204	otu_801	0.7731058740686079	6.418160397014816e-5	8.505862683224048e-4
otu_318	otu_834	0.7730934036956868	6.421017813895702e-5	8.508058675970682e-4
otu_438	otu_744	0.7730840479707634	6.42316227081885e-5	8.509309329094519e-4
otu_415	otu_898	0.7730249289940312	6.436727400083164e-5	8.525686623216116e-4
otu_38	otu_893	0.7730141777793035	6.439196967278349e-5	8.52736405554597e-4
otu_250	otu_864	0.7728786850621103	6.47038983605519e-5	8.567071735853684e-4
otu_276	otu_538	0.7728529704717324	6.476324470017225e-5	8.57332785089542e-4
otu_71	otu_818	0.7727290136632256	6.504998107859095e-5	8.609677794446707e-4
otu_520	otu_851	0.7727194890761647	6.507205848027553e-5	8.610991816370441e-4
otu_157	otu_727	0.7727061081385193	6.510308556562094e-5	8.613489439143084e-4
otu_462	otu_759	0.7726791204866488	6.51657020247498e-5	8.620164794151114e-4
otu_202	otu_329	0.7726586062512802	6.521333362763393e-5	8.624855820474309e-4
otu_805	otu_891	0.7725602366801845	6.544215290604782e-5	8.653503786136278e-4
otu_278	otu_701	0.7725302009294064	6.551215728212156e-5	8.661144673619937e-4
otu_767	otu_776	0.7724965606689802	6.559063925903885e-5	8.669471286798639e-4
otu_302	otu_701	0.7724927207535341	6.559960284313604e-5	8.669471286798639e-4
otu_316	otu_477	0.7724246311371614	6.575872098069091e-5	8.688879769253262e-4
otu_312	otu_827	0.7723744954088044	6.587609519681514e-5	8.702766306000877e-4
otu_124	otu_287	0.7722542713864557	6.615829055234279e-5	8.738417818091404e-4
otu_204	otu_439	0.7722263378646392	6.622400624678448e-5	8.745467983504932e-4
otu_506	otu_898	0.7722009118942309	6.628387160723115e-5	8.751743077559826e-4
otu_318	otu_611	0.7721897479842671	6.631017171643272e-5	8.753584895835138e-4
otu_118	otu_737	0.7721366118476535	6.643547386220305e-5	8.768492822081013e-4
otu_703	otu_784	0.7721209143036271	6.647252977609597e-5	8.771750177640248e-4
otu_452	otu_95	0.7721113924229648	6.649501597655316e-5	8.773084051292222e-4
otu_452	otu_617	0.7720953899760015	6.653282098101343e-5	8.776438153453021e-4
otu_734	otu_879	0.7720711047809222	6.659022893762412e-5	8.782376379201799e-4
otu_329	otu_506	0.7719072085012322	6.697878125083712e-5	8.831977860342942e-4
otu_127	otu_621	0.7718693032017084	6.706892161112421e-5	8.842218913895164e-4
otu_138	otu_738	0.7718315292198918	6.71588536025336e-5	8.851257073291105e-4
otu_573	otu_592	0.771830018069514	6.71624534964721e-5	8.851257073291105e-4
otu_477	otu_617	0.7716970942049253	6.747975840881715e-5	8.891421002013987e-4
otu_818	otu_886	0.7715424984938082	6.785041963430771e-5	8.938599148701103e-4
otu_154	otu_73	0.7715000193372509	6.795257490344042e-5	8.95039341917161e-4
otu_608	otu_886	0.7714910125080902	6.797425183169281e-5	8.951585047980415e-4
otu_406	otu_531	0.7714829816377136	6.799358492060037e-5	8.95246762926337e-4
otu_204	otu_418	0.7714601841002671	6.804849229724574e-5	8.958032949590619e-4
otu_31	otu_802	0.7713833457995395	6.823383700238494e-5	8.98076403227676e-4
otu_801	otu_850	0.7713680228978793	6.827084992111487e-5	8.983967246581763e-4
otu_316	otu_718	0.7713290253105722	6.836512774044401e-5	8.994703533936717e-4
otu_227	otu_573	0.7713166973309588	6.839495430721598e-5	8.996957649365701e-4
otu_642	otu_894	0.7713005208167171	6.84341090955165e-5	9.0004377737128e-4
otu_520	otu_871	0.771292721910915	6.845299301794228e-5	9.001251081891793e-4
otu_589	otu_68	0.7711965569595117	6.868621158062638e-5	9.030242871431043e-4
otu_350	otu_741	0.7711364386190662	6.883235744847838e-5	9.047778498735819e-4
otu_258	otu_676	0.7710744590603937	6.898330812354914e-5	9.065939081336304e-4
otu_2	otu_784	0.7710589878206378	6.902103261841042e-5	9.067739309419617e-4
otu_127	otu_444	0.7710583477237131	6.902259378960274e-5	9.067739309419617e-4
otu_721	otu_73	0.7709110406653183	6.93826795337138e-5	9.11335580917624e-4
otu_246	otu_761	0.7708987123465647	6.941288878925533e-5	9.115634437330481e-4
otu_886	otu_91	0.770889100467692	6.943644954970907e-5	9.117039270628343e-4
otu_154	otu_773	0.7708238235212607	6.959663948524764e-5	9.136379737278036e-4
otu_230	otu_826	0.7707910521071217	6.967718059192052e-5	9.145258984505478e-4
otu_193	otu_886	0.7707009418562167	6.989905510645933e-5	9.172681780643235e-4
otu_188	otu_621	0.7706847022339323	6.993910584007779e-5	9.174783742297817e-4
otu_541	otu_898	0.7706839496091406	6.994096246915049e-5	9.174783742297817e-4
otu_653	otu_886	0.7705433889645177	7.028845248346904e-5	9.218660914541731e-4
otu_135	otu_215	0.7704605998411443	7.049381614798733e-5	9.243884760970861e-4
otu_314	otu_507	0.7703175153156565	7.084996444373104e-5	9.288868072352721e-4
otu_429	otu_886	0.7702944270177968	7.090757787997504e-5	9.294702219014445e-4
otu_14	otu_763	0.7702805354423701	7.094226168513629e-5	9.29752910354238e-4
otu_681	otu_834	0.7702473089357674	7.102527925217927e-5	9.306688283005099e-4
otu_763	otu_843	0.7702055011358824	7.11298562920959e-5	9.318668566651735e-4
otu_12	otu_512	0.7701937716664093	7.115921991096563e-5	9.320792589927186e-4
otu_224	otu_66	0.7701639811963681	7.123384445417713e-5	9.32781154113329e-4
otu_343	otu_892	0.7701618732739374	7.123912730988557e-5	9.32781154113329e-4
otu_727	otu_848	0.7700905101734073	7.141817596778566e-5	9.349528333750972e-4
otu_533	otu_848	0.7699790018211383	7.169872391088461e-5	9.384522171574991e-4
otu_14	otu_68	0.7699028477263878	7.189086754699758e-5	9.407934136375555e-4
otu_730	otu_742	0.7698245692176473	7.208883310649838e-5	9.43143979439272e-4
otu_489	otu_784	0.7698213042756623	7.209710029632e-5	9.43143979439272e-4
otu_107	otu_142	0.7698062372427713	7.213526224525424e-5	9.434690619846169e-4
otu_566	otu_823	0.7697368891282135	7.231113221140006e-5	9.455947982684855e-4
otu_202	otu_409	0.7696995131956369	7.240607225833529e-5	9.466616449698897e-4
otu_127	otu_9	0.7695491581193792	7.278907986973948e-5	9.514936969471883e-4
otu_53	otu_71	0.7695356728454534	7.282351670023779e-5	9.517683145207549e-4
otu_267	otu_90	0.7695172288346555	7.287063917571501e-5	9.522085955416625e-4
otu_319	otu_676	0.7694838644721333	7.295594824263674e-5	9.531476106258289e-4
otu_292	otu_71	0.7694732979912808	7.298298350955079e-5	9.532181405283591e-4
otu_169	otu_731	0.7694712420006259	7.298824494395006e-5	9.532181405283591e-4
otu_230	otu_345	0.7694591322827211	7.301924124591963e-5	9.534472628124171e-4
otu_53	otu_893	0.7694508790270682	7.304037295408072e-5	9.535475176816035e-4
otu_438	otu_654	0.7693469999418128	7.330679631656345e-5	9.568494467279468e-4
otu_256	otu_587	0.7692735086857132	7.349578750703856e-5	9.591396493001039e-4
otu_121	otu_295	0.7692359066598272	7.359264750905758e-5	9.602268933821733e-4
otu_356	otu_794	0.7692171474466816	7.364101090479025e-5	9.60681076548484e-4
otu_131	otu_325	0.7691895802376377	7.371213196094573e-5	9.614319221317609e-4
otu_512	otu_66	0.7691207518490343	7.38899614920463e-5	9.635675277485179e-4
otu_22	otu_558	0.7691156888399046	7.390305718213419e-5	9.635675277485179e-4
otu_410	otu_687	0.7689964807264568	7.421197186685546e-5	9.674172738707463e-4
otu_202	otu_68	0.7689394367067983	7.436018789075405e-5	9.691711432410967e-4
otu_322	otu_71	0.7689170736974446	7.441836260912993e-5	9.697510329628043e-4
otu_48	otu_883	0.7687953997462411	7.473556984605167e-5	9.737055603692571e-4
otu_160	otu_682	0.7687772356231062	7.478302388497227e-5	9.741447529629286e-4
otu_531	otu_734	0.768761701630067	7.482362724076097e-5	9.744945616163496e-4
otu_543	otu_841	0.768755876300839	7.483885860426476e-5	9.745138604511977e-4
otu_430	otu_506	0.768692452810089	7.500486341571744e-5	9.764960873351192e-4
otu_149	otu_893	0.7686861426384215	7.502139699600008e-5	9.765319620731867e-4
otu_124	otu_89	0.7686194641739514	7.519629619157087e-5	9.786288448170725e-4
otu_2	otu_520	0.7685586658564595	7.535607738073935e-5	9.80528243149859e-4
otu_272	otu_71	0.7685441759129379	7.539420080648895e-5	9.807736225865616e-4
otu_145	otu_224	0.7685409801517447	7.540261117267022e-5	9.807736225865616e-4
otu_317	otu_536	0.7685281126770648	7.543648300534223e-5	9.810341595388322e-4
otu_415	otu_744	0.7684474956131261	7.564899436518502e-5	9.836173407864342e-4
otu_270	otu_345	0.7682797760195083	7.609276467368531e-5	9.89205940757909e-4
otu_489	otu_801	0.7682431769594825	7.618989956448274e-5	9.902870569470528e-4
otu_202	otu_879	0.7681639562879079	7.640051889801214e-5	9.92842533446188e-4
otu_322	otu_886	0.7681471852043086	7.644517139748785e-5	9.93240690736636e-4
otu_329	otu_337	0.7680579934778679	7.66830191718526e-5	9.96148399344616e-4
otu_558	otu_742	0.7680079940059514	7.681663122927063e-5	9.977012195356027e-4
otu_353	otu_70	0.7679569510355295	7.695323840395396e-5	9.992923644409383e-4
otu_440	otu_775	0.7679264488921728	7.703497156130723e-5	0.0010001704789117441
otu_397	otu_71	0.7679042531533619	7.709449393034085e-5	0.0010007599545433768
otu_230	otu_317	0.7678747476880661	7.717368008242076e-5	0.0010015368991042857
