source	target	Rho
otu_370	otu_300	0.553373609463714
otu_356	otu_68	0.553364565938487
otu_429	otu_193	0.553354037075163
otu_761	otu_628	0.553324695849355
otu_847	otu_552	0.553296940210262
otu_764	otu_4	0.553275357554651
otu_356	otu_329	0.553228953114293
otu_346	otu_208	0.553212000057019
otu_843	otu_90	0.553196774399494
otu_721	otu_45	0.553187909870033
otu_687	otu_246	0.553183754154869
otu_746	otu_667	0.553176199968242
otu_622	otu_531	0.553111695683089
otu_731	otu_402	0.553083705416511
otu_508	otu_74	0.552983358433377
otu_855	otu_74	0.552950213100017
otu_410	otu_4	0.552905585659208
otu_862	otu_860	0.552880610446059
otu_660	otu_539	0.552869794982831
otu_206	otu_14	0.552847230806062
otu_508	otu_314	0.552790010214853
otu_278	otu_4	0.55276409712944
otu_444	otu_95	0.55276047182226
otu_184	otu_1	0.552715975322088
otu_352	otu_288	0.552575650722505
otu_386	otu_67	0.552560508647018
otu_541	otu_532	0.552559266229708
otu_728	otu_87	0.552484703466692
otu_508	otu_66	0.552404605216999
otu_847	otu_87	0.552392826052015
otu_863	otu_802	0.552384626077339
otu_346	otu_176	0.552354306116263
otu_834	otu_288	0.55220909277246
otu_789	otu_640	0.552180492856729
otu_802	otu_561	0.55210486925014
otu_320	otu_10	0.552041753252731
otu_868	otu_794	0.551927082874548
otu_477	otu_316	0.551903990274225
otu_678	otu_39	0.551844628553174
otu_816	otu_488	0.551696146842628
otu_871	otu_561	0.551692911162474
otu_727	otu_358	0.551664906155403
otu_731	otu_190	0.551588895059571
otu_805	otu_250	0.551587498875799
otu_499	otu_267	0.551543440500568
otu_628	otu_376	0.551482783869187
otu_718	otu_154	0.551459189155117
otu_701	otu_245	0.551447400741064
otu_808	otu_99	0.551443227426627
otu_125	otu_70	0.551402327001322
otu_201	otu_70	0.551382733870805
otu_753	otu_92	0.551363152047682
otu_745	otu_718	0.551339858670128
otu_893	otu_32	0.551298446782393
otu_879	otu_67	0.551227076711524
otu_300	otu_80	0.551222748660142
otu_327	otu_40	0.551166208427668
otu_482	otu_29	0.551116055248877
otu_358	otu_31	0.551026685751467
otu_862	otu_154	0.550993699344239
otu_793	otu_22	0.550923481195128
otu_879	otu_444	0.550918309042777
otu_161	otu_46	0.550911111786822
otu_898	otu_565	0.550879076535472
otu_703	otu_45	0.550858769522405
otu_899	otu_519	0.550851597762037
otu_738	otu_97	0.550798737349844
otu_848	otu_357	0.550797697236133
otu_659	otu_444	0.550621758569359
otu_642	otu_352	0.550607219578656
otu_871	otu_246	0.55057037484513
otu_536	otu_3	0.550554642074031
otu_611	otu_452	0.550510737758303
otu_855	otu_300	0.550475290180218
otu_883	otu_154	0.550463559468322
otu_753	otu_687	0.550424782074685
otu_77	otu_2	0.550401844510494
otu_387	otu_135	0.55038308899292
otu_718	otu_628	0.550363140056599
otu_666	otu_500	0.550354283363804
otu_681	otu_198	0.550269048861315
otu_387	otu_276	0.550259543835051
otu_885	otu_48	0.550211741979258
otu_628	otu_512	0.550162266867307
otu_827	otu_751	0.550129345051229
otu_346	otu_263	0.550115641226482
otu_848	otu_278	0.550059050941259
otu_723	otu_32	0.549989627858087
otu_565	otu_284	0.549938072119923
otu_742	otu_245	0.549916856938297
otu_744	otu_296	0.549863981656835
otu_224	otu_14	0.549821716286283
otu_659	otu_67	0.549818434513149
otu_625	otu_609	0.549817650985944
otu_776	otu_204	0.549799315138925
otu_330	otu_284	0.549763038726912
otu_668	otu_447	0.549734422227627
otu_493	otu_263	0.549729608891334
otu_506	otu_284	0.549613096384563
otu_626	otu_346	0.549556108682306
otu_896	otu_387	0.5495340311655
otu_678	otu_296	0.549517485507748
otu_265	otu_234	0.549426249576985
otu_737	otu_296	0.549306344315164
otu_575	otu_406	0.549183916487235
otu_893	otu_830	0.549139155846382
otu_783	otu_499	0.549134752692481
otu_191	otu_4	0.549128640845441
otu_762	otu_728	0.549069695520572
otu_776	otu_731	0.54902263678009
otu_719	otu_533	0.548883304516295
otu_830	otu_97	0.548856231848521
otu_784	otu_175	0.548731219209383
otu_314	otu_92	0.54872398754582
otu_745	otu_99	0.548701957503424
otu_654	otu_587	0.54870127157227
otu_759	otu_267	0.548677308403802
otu_850	otu_559	0.548664854739621
otu_805	otu_128	0.548651523630606
otu_337	otu_29	0.548594447022926
otu_406	otu_288	0.548583619159755
otu_851	otu_176	0.548578711081867
otu_175	otu_100	0.548571480502799
otu_325	otu_295	0.548531029567606
otu_745	otu_10	0.548518800554324
otu_784	otu_245	0.548398545274776
otu_588	otu_139	0.548311189540945
otu_681	otu_89	0.548127078023364
otu_851	otu_721	0.54811637649029
otu_48	otu_45	0.548079353780214
otu_621	otu_319	0.547996595229069
otu_814	otu_608	0.547937772264435
otu_698	otu_538	0.54792268258308
otu_295	otu_172	0.547883786391083
otu_776	otu_68	0.547861309941728
otu_783	otu_741	0.547796600464951
otu_611	otu_103	0.54775562542611
otu_891	otu_559	0.547738163345142
otu_884	otu_713	0.547730311901508
otu_224	otu_90	0.547702966996342
otu_559	otu_157	0.547598509096691
otu_489	otu_48	0.547525431251148
otu_764	otu_370	0.547517310754724
otu_559	otu_45	0.54745541148011
otu_863	otu_154	0.547419644997098
otu_789	otu_224	0.54741775363096
otu_628	otu_176	0.54735982699299
otu_444	otu_386	0.547334879321513
otu_580	otu_215	0.547295896645096
otu_539	otu_330	0.547286933156024
otu_762	otu_305	0.547209297231832
otu_841	otu_160	0.547127581030626
otu_659	otu_3	0.547050828915127
otu_161	otu_154	0.546954958861761
otu_862	otu_5	0.546940497463182
otu_805	otu_230	0.546927280736366
otu_278	otu_32	0.546911524375651
otu_830	otu_580	0.54679302823328
otu_438	otu_202	0.546756153682795
otu_300	otu_295	0.546747114622849
otu_90	otu_29	0.546726569576573
otu_625	otu_53	0.546692527215289
otu_575	otu_415	0.546616288377214
otu_296	otu_237	0.546566469526917
otu_687	otu_208	0.546513111029338
otu_539	otu_479	0.546445504851404
otu_881	otu_506	0.546439564003147
otu_717	otu_169	0.546424804397091
otu_676	otu_643	0.546364506853996
otu_296	otu_90	0.546346616994006
otu_246	otu_99	0.546230331133863
otu_794	otu_97	0.546216108687994
otu_488	otu_69	0.546215880821224
otu_670	otu_29	0.546207409268515
otu_730	otu_508	0.546167705359925
otu_670	otu_296	0.546164537525607
otu_721	otu_677	0.546147249669845
otu_875	otu_860	0.5461189467866
otu_896	otu_587	0.546063964455849
otu_642	otu_621	0.546047042237956
otu_862	otu_115	0.546004631644041
otu_565	otu_562	0.545994424107139
otu_330	otu_286	0.545923279693907
otu_898	otu_892	0.545892649581052
otu_541	otu_237	0.545863271212188
otu_625	otu_285	0.545845746200003
otu_730	otu_312	0.545824906787719
otu_531	otu_482	0.545817077863942
otu_731	otu_77	0.545780258211353
otu_673	otu_356	0.545705229923523
otu_10	otu_5	0.545688669124058
otu_346	otu_320	0.545676989739647
otu_892	otu_118	0.54564840365115
otu_506	otu_160	0.545633051241297
otu_217	otu_206	0.545480474973496
otu_784	otu_32	0.54534824679362
otu_135	otu_39	0.545335380191537
otu_900	otu_462	0.545298475323957
otu_559	otu_359	0.545295126822069
otu_508	otu_325	0.545209632497431
otu_396	otu_139	0.545168085613509
otu_783	otu_737	0.545108701524273
otu_506	otu_337	0.545087575580074
otu_714	otu_188	0.545067916534844
otu_698	otu_113	0.545005664481345
otu_523	otu_383	0.544867893338889
otu_580	otu_460	0.544851288054818
otu_635	otu_487	0.544781927612136
otu_603	otu_270	0.544775870752826
otu_148	otu_3	0.544733294524292
otu_753	otu_643	0.544718406173434
otu_659	otu_250	0.54471737613461
otu_860	otu_848	0.544637240412385
otu_275	otu_154	0.544600812023832
otu_754	otu_207	0.544534592854314
otu_869	otu_618	0.544530137028973
otu_827	otu_687	0.544518351258662
otu_802	otu_12	0.544454956802015
otu_589	otu_421	0.544432329944271
otu_560	otu_128	0.544391095476936
otu_489	otu_66	0.544387669256072
otu_884	otu_862	0.544322123960964
otu_898	otu_834	0.544273369252484
otu_734	otu_499	0.54408548160032
otu_80	otu_66	0.544079457603165
otu_823	otu_154	0.544070797323872
otu_744	otu_224	0.544021951263876
otu_337	otu_118	0.543937891996534
otu_892	otu_879	0.543926544538672
otu_899	otu_510	0.543845228843406
otu_673	otu_382	0.543750238709414
otu_667	otu_489	0.543736404388352
otu_302	otu_278	0.543696656780071
otu_848	otu_115	0.54366081296834
otu_843	otu_337	0.543621543390957
otu_843	otu_160	0.543583997011375
otu_383	otu_79	0.543536496519035
otu_896	otu_460	0.543528845602878
otu_209	otu_67	0.543412590997848
otu_69	otu_53	0.543397712501218
otu_893	otu_618	0.543333459295729
otu_295	otu_121	0.543326542223266
otu_776	otu_452	0.543304293477774
otu_676	otu_154	0.543206749031051
otu_263	otu_121	0.543135168456246
otu_900	otu_565	0.543130442869268
otu_477	otu_121	0.543011058584955
otu_883	otu_346	0.543004410801692
otu_661	otu_523	0.543001057853003
otu_224	otu_206	0.542889516094936
otu_789	otu_592	0.542880200915247
otu_526	otu_100	0.542860368725324
otu_814	otu_91	0.54270382180478
otu_292	otu_272	0.54266874642876
otu_552	otu_250	0.54264486113175
otu_245	otu_100	0.542569418272494
otu_896	otu_678	0.54256279485675
otu_435	otu_327	0.542541745429758
otu_883	otu_314	0.542472381644785
otu_777	otu_148	0.542406867153917
otu_74	otu_5	0.542400939214226
otu_635	otu_417	0.54234464017135
otu_718	otu_346	0.542332432432445
otu_558	otu_493	0.542279946254337
otu_438	otu_429	0.542244468718045
otu_92	otu_32	0.542239177901982
otu_827	otu_31	0.542212649788336
otu_160	otu_124	0.542114461431453
otu_776	otu_311	0.542102582474642
otu_860	otu_773	0.542098519979093
otu_314	otu_10	0.54209493608995
otu_744	otu_541	0.542059018995066
otu_520	otu_71	0.542044875654216
otu_789	otu_430	0.542030473001823
otu_789	otu_482	0.541959502847249
otu_617	otu_183	0.541915288155226
otu_823	otu_254	0.541910276316717
otu_661	otu_79	0.541910260274696
otu_531	otu_14	0.54184739044803
otu_518	otu_115	0.54173970409123
otu_580	otu_452	0.541733501524699
otu_667	otu_116	0.541682423164341
otu_718	otu_357	0.541641335271911
otu_176	otu_139	0.541595239558746
otu_883	otu_357	0.541582006735339
otu_314	otu_184	0.541579220929028
otu_765	otu_402	0.541567892704008
otu_642	otu_507	0.541565795416095
otu_834	otu_526	0.541560873982902
otu_176	otu_54	0.541546213977713
otu_881	otu_826	0.541542225375995
otu_358	otu_87	0.54153772959875
otu_847	otu_719	0.541496186765662
otu_635	otu_588	0.541445990861733
otu_447	otu_416	0.541412016950486
otu_892	otu_350	0.541386551832426
otu_444	otu_209	0.541353859808654
otu_898	otu_479	0.541242791448279
otu_280	otu_45	0.541206814376054
otu_830	otu_278	0.541160857049967
otu_561	otu_116	0.541155757265456
otu_896	otu_237	0.541122736705371
otu_834	otu_794	0.541026422630855
otu_881	otu_124	0.540938168354463
otu_682	otu_84	0.540915085818919
otu_386	otu_265	0.540882250772404
otu_883	otu_628	0.540872197901066
otu_894	otu_118	0.540807051223966
otu_698	otu_668	0.540761141841759
otu_843	otu_625	0.540760290627274
otu_618	otu_184	0.540753576177722
otu_575	otu_190	0.540744498608674
otu_230	otu_169	0.540620269536806
otu_343	otu_100	0.540606468156602
otu_618	otu_477	0.54047228182609
otu_573	otu_3	0.540459080608346
otu_417	otu_314	0.540410716807985
otu_154	otu_12	0.540376287879301
otu_789	otu_565	0.540362977355007
otu_319	otu_305	0.540312154986959
otu_628	otu_477	0.540211732280071
otu_543	otu_314	0.540197895377012
otu_703	otu_5	0.540171514488896
otu_217	otu_77	0.539985226066949
otu_896	otu_438	0.539956705623649
otu_560	otu_417	0.539898961140873
otu_330	otu_148	0.539862749003298
otu_762	otu_345	0.539859396632835
otu_900	otu_202	0.539749535433632
otu_776	otu_762	0.539694295084303
otu_565	otu_299	0.539657440818032
otu_263	otu_92	0.539591405097959
otu_667	otu_508	0.539576409574072
otu_784	otu_452	0.539513957753054
otu_387	otu_237	0.539378945716115
otu_300	otu_5	0.539349971590091
otu_660	otu_545	0.539259050263515
otu_826	otu_545	0.539247101764883
otu_847	otu_139	0.539231681820232
otu_628	otu_139	0.539220281855479
otu_767	otu_714	0.539099789404697
otu_894	otu_103	0.539081418257743
otu_438	otu_276	0.539035744014719
otu_287	otu_32	0.539019189829787
otu_653	otu_507	0.539017370991176
otu_460	otu_55	0.538995400004097
otu_417	otu_139	0.538917881389917
otu_765	otu_169	0.538913324114769
otu_430	otu_124	0.53888006747216
otu_847	otu_830	0.538876790772902
otu_894	otu_841	0.538873838595309
otu_667	otu_80	0.538864118225363
otu_261	otu_39	0.538816323983294
otu_892	otu_545	0.538805907868238
otu_767	otu_417	0.538710928222897
otu_670	otu_499	0.538702808438806
otu_325	otu_80	0.538677538318679
otu_737	otu_267	0.538585391704104
otu_575	otu_145	0.538569100883839
otu_640	otu_14	0.538551776965219
otu_609	otu_14	0.538550071811039
otu_872	otu_552	0.538544183832304
otu_892	otu_447	0.538521978265704
otu_834	otu_611	0.538497499777679
otu_284	otu_9	0.538417551984547
otu_701	otu_559	0.538335545794932
otu_734	otu_202	0.538304716823811
otu_654	otu_350	0.538280887729488
otu_558	otu_70	0.538262665383306
otu_603	otu_175	0.538245205788034
otu_883	otu_115	0.538133463358037
otu_666	otu_276	0.53812882945131
otu_466	otu_284	0.538127680788937
otu_536	otu_250	0.538051143534451
otu_875	otu_628	0.538039086306885
otu_730	otu_116	0.538028128863447
otu_250	otu_48	0.537944265798385
otu_295	otu_131	0.537904631648883
otu_435	otu_263	0.537890110038187
otu_661	otu_322	0.537871451009161
otu_892	otu_794	0.537863107442004
otu_794	otu_286	0.53784322412907
otu_402	otu_2	0.537816575480619
otu_863	otu_764	0.537798510719073
otu_751	otu_275	0.537793670519446
otu_588	otu_314	0.537782861037611
otu_737	otu_536	0.537630712309433
otu_154	otu_1	0.537566077012555
otu_299	otu_206	0.537535762138518
otu_383	otu_322	0.537381034300066
otu_139	otu_1	0.537372626357785
otu_477	otu_295	0.537340959727241
otu_734	otu_68	0.537281510286724
otu_125	otu_19	0.537266141947936
otu_881	otu_789	0.537250015278852
otu_561	otu_208	0.537165349288698
otu_862	otu_346	0.537087248431341
otu_875	otu_183	0.53708638687726
otu_805	otu_618	0.537082884542564
otu_499	otu_124	0.537049786620987
otu_718	otu_115	0.537023194361578
otu_265	otu_29	0.536980205658221
otu_438	otu_416	0.536893533180239
otu_267	otu_224	0.536690988504343
otu_759	otu_148	0.536662749675553
otu_97	otu_72	0.53659799676869
otu_359	otu_127	0.536525886572812
otu_506	otu_430	0.536434458312717
otu_851	otu_574	0.53634343550243
otu_894	otu_565	0.536296034533008
otu_797	otu_206	0.536280874147216
otu_263	otu_40	0.536229579144121
otu_493	otu_376	0.536206596472081
otu_629	otu_46	0.536194408093316
otu_851	otu_802	0.535769407581038
otu_753	otu_115	0.535687239770539
otu_496	otu_388	0.535686316207794
otu_823	otu_183	0.53565698576631
otu_573	otu_250	0.535613681734596
otu_661	otu_119	0.535587766171192
otu_896	otu_267	0.535534203480247
otu_745	otu_92	0.535531106024934
otu_813	otu_67	0.535526746200432
otu_783	otu_565	0.535523144080285
otu_881	otu_741	0.53539616173381
otu_497	otu_97	0.535229860545443
otu_312	otu_285	0.535221720043693
otu_539	otu_237	0.535219746068433
otu_764	otu_730	0.53514707275846
otu_618	otu_357	0.535142554273883
otu_860	otu_31	0.53505945813427
otu_881	otu_841	0.535016337637468
otu_191	otu_5	0.53498149725712
otu_751	otu_66	0.534931558605129
otu_744	otu_539	0.534930036792992
otu_783	otu_430	0.534897456658441
otu_894	otu_879	0.534856840072188
otu_69	otu_38	0.534782014451746
otu_499	otu_90	0.534772393324508
otu_847	otu_32	0.534759554817545
otu_224	otu_103	0.534751343422523
otu_848	otu_346	0.53469745045237
otu_764	otu_12	0.534679400578086
otu_618	otu_10	0.534663377398906
otu_894	otu_526	0.534648070436403
otu_830	otu_764	0.534640947437943
otu_383	otu_119	0.534639602503652
otu_777	otu_402	0.534589329994729
otu_489	otu_246	0.53456508149212
otu_286	otu_169	0.534449665496615
otu_635	otu_285	0.534417591731735
otu_183	otu_31	0.534410619455648
otu_898	otu_416	0.534326438772597
otu_762	otu_286	0.534311240775221
otu_539	otu_447	0.534242896422167
otu_823	otu_543	0.534230695272988
otu_592	otu_29	0.534230145270455
otu_285	otu_128	0.53414830307628
otu_891	otu_536	0.534147249642406
otu_801	otu_358	0.534078130760636
otu_575	otu_204	0.534044898472365
otu_884	otu_848	0.533941449774247
otu_477	otu_161	0.53388407162169
otu_496	otu_154	0.533862576085383
otu_314	otu_116	0.533848579927533
otu_718	otu_314	0.533838482241259
otu_561	otu_139	0.533786560038839
otu_743	otu_5	0.533738854933742
otu_435	otu_285	0.533718909488669
otu_654	otu_39	0.533682624532344
otu_169	otu_67	0.533648438624024
otu_280	otu_250	0.533605732918358
otu_139	otu_54	0.533573750533317
otu_719	otu_4	0.533538405114241
otu_444	otu_169	0.53353508727289
otu_245	otu_70	0.533527648233036
otu_302	otu_10	0.533525997591944
otu_678	otu_421	0.533484811646731
otu_280	otu_80	0.533471136895297
otu_794	otu_765	0.5334694588134
otu_316	otu_31	0.533456524516417
otu_643	otu_518	0.533437552660317
otu_794	otu_330	0.53336716634834
otu_337	otu_124	0.533366647143831
otu_500	otu_9	0.533325146535856
otu_893	otu_558	0.533269974806886
otu_254	otu_99	0.533243609337933
otu_276	otu_206	0.533216547681745
otu_900	otu_447	0.53318834641794
otu_95	otu_67	0.533182890071464
otu_871	otu_70	0.533172302186107
otu_826	otu_299	0.533068963606558
otu_753	otu_346	0.533068661662856
otu_462	otu_267	0.533018287758219
otu_311	otu_230	0.533002816243203
otu_636	otu_10	0.532982085663606
otu_827	otu_320	0.532854485777122
otu_284	otu_164	0.532844693817509
otu_295	otu_115	0.532611282015358
otu_552	otu_285	0.532607150766464
otu_357	otu_254	0.532532706374194
otu_370	otu_306	0.532469561517908
otu_774	otu_466	0.53244460388642
otu_488	otu_142	0.532424977992817
otu_454	otu_67	0.53233561974774
otu_801	otu_316	0.532312603342086
otu_432	otu_97	0.532227365390588
otu_589	otu_318	0.532224531563317
otu_834	otu_531	0.532132530148219
otu_751	otu_154	0.532120742429816
otu_116	otu_74	0.53208856445285
otu_435	otu_397	0.532085740452272
otu_587	otu_103	0.532034923308912
otu_500	otu_421	0.532009431408113
otu_698	otu_148	0.531968507440596
otu_370	otu_280	0.531961765780014
otu_526	otu_288	0.531915336953284
otu_742	otu_559	0.531844237566327
otu_482	otu_148	0.531808742001893
otu_751	otu_667	0.531800592359777
otu_834	otu_350	0.531771637350891
otu_447	otu_113	0.531742509970181
otu_493	otu_139	0.53174244312897
otu_730	otu_635	0.531710478493445
otu_121	otu_4	0.531676883036689
otu_826	otu_160	0.531667429920696
otu_611	otu_284	0.53165977353237
otu_417	otu_176	0.531646716868867
otu_892	otu_148	0.531646328696262
otu_721	otu_12	0.531644825283303
otu_440	otu_284	0.531567524323707
otu_574	otu_558	0.531517314972366
otu_352	otu_207	0.531437902029917
otu_435	otu_193	0.531398085975408
otu_813	otu_444	0.531349575149983
otu_560	otu_295	0.531345877265839
otu_611	otu_319	0.531313455076503
otu_39	otu_14	0.53114972837364
otu_808	otu_54	0.531144719969793
otu_531	otu_113	0.531142994085269
otu_550	otu_70	0.531140834892667
otu_175	otu_70	0.531122793202724
otu_687	otu_327	0.531096302488831
otu_894	otu_789	0.530984966750386
otu_668	otu_318	0.530981728709056
otu_489	otu_300	0.530977422687595
otu_454	otu_387	0.530976882886371
otu_900	otu_896	0.530884001717044
otu_868	otu_345	0.53087730175349
otu_209	otu_113	0.530874003550788
otu_316	otu_280	0.530825292775077
otu_237	otu_29	0.530822938735586
otu_860	otu_635	0.5308023018972
otu_863	otu_721	0.530755804579715
otu_370	otu_191	0.530715074290567
otu_801	otu_73	0.530655206775414
otu_558	otu_452	0.530652935028638
otu_477	otu_325	0.530531083053809
otu_286	otu_227	0.530509847682959
otu_635	otu_184	0.530443872286548
otu_92	otu_72	0.530427162088182
otu_482	otu_124	0.53041240839554
otu_737	otu_573	0.530350414022343
otu_482	otu_207	0.530328984760249
otu_847	otu_121	0.530154902459595
otu_891	otu_573	0.53014783962806
otu_896	otu_39	0.530103639117409
otu_892	otu_731	0.530101185840587
otu_764	otu_161	0.530097953799211
otu_855	otu_10	0.530082623954593
otu_318	otu_230	0.530011780794512
otu_489	otu_32	0.529985707707249
otu_493	otu_477	0.529958180084417
otu_421	otu_206	0.529860697787763
otu_635	otu_40	0.52985629084463
otu_588	otu_176	0.529837926960909
otu_896	otu_654	0.529724030726343
otu_808	otu_561	0.529677832554991
otu_698	otu_206	0.529662452950938
otu_805	otu_32	0.52960963655402
otu_834	otu_276	0.529556371150307
otu_660	otu_206	0.529550378988671
otu_655	otu_518	0.52953814641695
otu_396	otu_292	0.52948696815716
otu_886	otu_435	0.529486412861959
otu_879	otu_29	0.529459127796537
otu_687	otu_325	0.529350171675899
otu_748	otu_103	0.529300367217024
otu_497	otu_92	0.529284748518285
otu_432	otu_92	0.529215979366519
otu_508	otu_300	0.529143844591481
otu_773	otu_628	0.529080202493494
otu_508	otu_435	0.529077623366464
otu_518	otu_346	0.529062653231679
otu_851	otu_533	0.528875748344185
otu_862	otu_278	0.528845880469794
otu_745	otu_186	0.528817326981149
otu_730	otu_99	0.528757821039544
otu_608	otu_370	0.528705608860551
otu_862	otu_676	0.528705387357646
otu_622	otu_421	0.52869712430841
otu_206	otu_103	0.52867324438378
otu_438	otu_258	0.528669813701375
otu_863	otu_263	0.528652699017057
otu_343	otu_124	0.528640441200836
otu_728	otu_402	0.528635495187102
otu_834	otu_545	0.528546387186971
otu_871	otu_850	0.528529969462011
otu_650	otu_523	0.528487873412451
otu_718	otu_31	0.528475117326053
otu_558	otu_357	0.528465243710932
otu_164	otu_9	0.52842579635193
otu_668	otu_353	0.528409518145459
otu_869	otu_520	0.528395012347778
otu_382	otu_329	0.528378402825733
otu_370	otu_131	0.528345736814927
otu_577	otu_531	0.528284203560993
otu_783	otu_387	0.52824246477726
otu_826	otu_640	0.528149191506215
otu_316	otu_263	0.528111612938048
otu_531	otu_345	0.528098322230765
otu_370	otu_91	0.528043506101692
otu_703	otu_201	0.527902909948644
otu_703	otu_191	0.527877587841025
otu_320	otu_184	0.527856426457108
otu_860	otu_847	0.527837416919028
otu_871	otu_157	0.527825411240213
otu_489	otu_325	0.527817701390975
otu_376	otu_12	0.527809931924652
otu_518	otu_306	0.527805369562667
otu_562	otu_265	0.527797372898517
otu_892	otu_775	0.527788194157279
otu_703	otu_667	0.527783087345458
otu_667	otu_520	0.527754527046581
otu_316	otu_48	0.527741091242602
otu_550	otu_250	0.52758804924326
otu_246	otu_80	0.527561643453156
otu_863	otu_376	0.527555574746295
otu_827	otu_295	0.527518145255048
otu_767	otu_316	0.527448091510898
otu_270	otu_19	0.527441141390157
otu_533	otu_396	0.527434112841494
otu_871	otu_827	0.527428155824835
otu_533	otu_121	0.527353912019399
otu_565	otu_545	0.527323802057781
otu_816	otu_311	0.527289361140415
otu_883	otu_643	0.5272785477067
otu_777	otu_29	0.527257786403865
otu_297	otu_204	0.527203357187244
otu_892	otu_611	0.527183503479596
otu_834	otu_506	0.527163629171456
otu_397	otu_40	0.527135902904694
otu_643	otu_543	0.52707260971728
otu_773	otu_357	0.527069686146775
otu_237	otu_224	0.527048590533992
otu_829	otu_543	0.527014782939554
otu_538	otu_318	0.526996085079155
otu_670	otu_640	0.526927472616415
otu_681	otu_343	0.526865952751563
otu_751	otu_168	0.526790049399604
otu_660	otu_9	0.526753638888714
otu_802	otu_128	0.526707195854545
otu_759	otu_207	0.526639455548216
otu_565	otu_63	0.526624931017102
otu_885	otu_97	0.526620553491161
otu_382	otu_68	0.526616598433665
otu_744	otu_499	0.526612270568136
otu_288	otu_239	0.526573422670823
otu_896	otu_872	0.526534897726888
otu_885	otu_92	0.526406518254729
otu_868	otu_580	0.526372606419677
otu_678	otu_345	0.52632270853277
otu_435	otu_154	0.526256163678234
otu_797	otu_438	0.526170714648341
otu_462	otu_224	0.526132334810272
otu_850	otu_477	0.526056811862413
otu_650	otu_429	0.526055924398627
otu_881	otu_783	0.526010510014102
otu_327	otu_208	0.525947473518392
otu_893	otu_45	0.525942291330259
otu_325	otu_116	0.525923344797446
otu_493	otu_40	0.525881533377597
otu_896	otu_421	0.525861690420518
otu_330	otu_113	0.525849517368622
otu_718	otu_643	0.525843957111101
otu_698	otu_526	0.525837097772464
otu_343	otu_330	0.525763303530366
otu_487	otu_71	0.525756632600942
otu_862	otu_643	0.525707864239804
otu_357	otu_183	0.52570652843967
otu_345	otu_29	0.525633482666882
otu_330	otu_118	0.525624364777702
otu_454	otu_19	0.525621250671174
otu_654	otu_261	0.525547667453107
otu_775	otu_763	0.52547529570953
otu_775	otu_678	0.525468250035243
otu_834	otu_440	0.525344223559567
otu_764	otu_635	0.525311950225964
otu_477	otu_157	0.525305476173483
otu_687	otu_543	0.525285904044555
otu_860	otu_263	0.525262113780787
otu_860	otu_558	0.525208742316582
otu_738	otu_520	0.525159061779667
otu_284	otu_44	0.524937893195046
otu_751	otu_183	0.524916458261376
otu_899	otu_829	0.524848227437757
otu_626	otu_543	0.524807203572869
otu_533	otu_435	0.52479250077031
otu_549	otu_318	0.524781146576962
otu_898	otu_284	0.524775653083805
otu_872	otu_311	0.524761193582413
otu_782	otu_103	0.524724247874286
otu_848	otu_676	0.524688326550367
otu_621	otu_207	0.524678758786605
otu_435	otu_139	0.524641334669114
otu_744	otu_666	0.524563832731988
otu_500	otu_466	0.524445094387839
otu_687	otu_121	0.524431496997917
otu_829	otu_4	0.524411991936596
otu_741	otu_160	0.524296852388109
otu_370	otu_115	0.524263645015722
otu_589	otu_206	0.524191681372365
otu_272	otu_38	0.524167956572057
otu_493	otu_316	0.524099342545657
otu_232	otu_32	0.52408938610412
otu_531	otu_164	0.524039216924504
otu_295	otu_91	0.524017455847307
otu_224	otu_124	0.523997356399299
otu_834	otu_609	0.523943783182618
otu_703	otu_270	0.523906880976179
otu_149	otu_79	0.523901630390829
otu_499	otu_462	0.523855958209505
otu_643	otu_263	0.523668436500979
otu_508	otu_327	0.523638565519227
otu_608	otu_295	0.523546097212912
otu_344	otu_183	0.523491968848237
otu_834	otu_9	0.523441563496834
otu_808	otu_208	0.523417613460306
otu_645	otu_580	0.523376099137953
otu_738	otu_611	0.523370181663896
otu_549	otu_545	0.523336646166894
otu_286	otu_276	0.523328685960519
otu_622	otu_9	0.523278821743616
otu_896	otu_148	0.523270039026343
otu_730	otu_561	0.523266095847756
otu_296	otu_14	0.523236584020463
otu_721	otu_376	0.523167593192555
otu_559	otu_353	0.52316175966559
otu_577	otu_29	0.523116723219825
otu_500	otu_267	0.523105155931828
otu_899	otu_892	0.523062467300456
otu_789	otu_538	0.523056636421289
otu_193	otu_40	0.523042256745933
otu_234	otu_9	0.522993560954304
otu_834	otu_587	0.522978745472427
otu_541	otu_84	0.522834171397598
otu_855	otu_191	0.522819121264471
otu_429	otu_258	0.522808965143074
otu_892	otu_202	0.522800519174871
otu_353	otu_272	0.522795266462162
otu_703	otu_439	0.522688494877635
otu_512	otu_357	0.522640406120898
otu_841	otu_541	0.522596295791662
otu_574	otu_325	0.522544728831049
otu_319	otu_142	0.522502419391216
otu_734	otu_107	0.522418127846694
otu_826	otu_337	0.522377693269834
otu_207	otu_124	0.522370736955856
otu_580	otu_32	0.52236241576107
otu_850	otu_418	0.522336048523663
otu_418	otu_157	0.522306945871719
otu_560	otu_396	0.522304783964014
otu_741	otu_330	0.522287089623654
otu_745	otu_357	0.522278191504253
otu_762	otu_230	0.522218485149105
otu_666	otu_237	0.522171860933353
otu_239	otu_215	0.522168918468831
